title,author,doc_id,parent,text
How do I report bad drivers? (Uber and Lyft drivers that is),sanket.usrete92,17961,HowdoIreport,I forget my luggage bag in uber auto please help me what should I do in this situation the driver name and license plate number is Mr. Anil MH12 FZ5920 please help me my details Sanket 9665302577
How do I report bad drivers? (Uber and Lyft drivers that is),_Lucy3,17955,HowdoIreport,"Hello,  want to report a case,  My uber driver delayed me today,  couldn't get another ride since he refused to cancel the trip,  I had to wait 3hrs later, this was a disgrace to your company!! The number to the driver is 0722428102."
How do I report bad drivers? (Uber and Lyft drivers that is),abdulmuqtadir755,17789,HowdoIreport,Hello sir I am from Hyderabad India yesterday I was book in cap the driver behaviour is not good his behaviour same like a Gangster I don't like and he cancel my booking front of me and he keep me fine 68 rupees for the next tricTs 09 ub 1333 name  abdul sattar
How do I report bad drivers? (Uber and Lyft drivers that is),BiltuDas,17688,HowdoIreport,Extra cherge
How do I report bad drivers? (Uber and Lyft drivers that is),momof4,17643,HowdoIreport,I am so over this thread:)
How do I report bad drivers? (Uber and Lyft drivers that is),Stormy148,17630,HowdoIreport,ORD handicapped violator.
How do I report bad drivers? (Uber and Lyft drivers that is),Stormy148,17629,HowdoIreport,ORD handicapped violator
How do I report bad drivers? (Uber and Lyft drivers that is),Stormy148,17628,HowdoIreport,Handicapped violator
How do I report bad drivers? (Uber and Lyft drivers that is),Stormy148,17627,HowdoIreport,ORD TNP Lot Handicapped space violations are huge issue.
How do I report bad drivers? (Uber and Lyft drivers that is),Bella3,17469,HowdoIreport,This is a reckless and road raging driver I was heading south on Harlem and there were cars turning left so I put my right signal to continue my route so tell me why this uber driver comes from the back and horns at me when He/She was behind me like not able to cooperate in yielding and so they put their high headlights on me .My car is fully tinted so it didn’t bother me. so then the uber driver kept driving close to me bumper to bumper acting like she was purposely trying to hit.I’m like at the end hit me and will see how this goes so I let who ever was driving pass me and I got behind their ass so who ever she was with  both were flicking me off so I put my high beam headlights on them and plus took a picture with their plate number and car model Chevy Cruze BG 28613. Reckless and road raging. I don’t know how people like this get access to do uber. I want a stop to these non sense drivers.
How do I report bad drivers? (Uber and Lyft drivers that is),sheeluravi11,17463,HowdoIreport,"KA 02 AE 3523 this car driving person not following traffic & basic rules please don't take like these person in uber company for driving purpose they r very dangerous  to driving field pls take any actions & they told ours status like ( u knw my status) scarred to peoples & i face tis situation tat was i told simply, u can ask any other issues from tis person & then take action that's it....."
How do I report bad drivers? (Uber and Lyft drivers that is),kogarah587,17460,HowdoIreport,"What I wrote to Uber:I wish to report a serious incident with one of your drivers Queensland registration 205ZAW, a grey Holden Trax SUV. On Friday November 1st, I was nearly run off the road by your über driver who barged in the lane I was in, then swerved to turn right, then came back into to the lane and made very rude gestures at me and others, despite the fact that I had let this belligerent driver in twice having to brake hard to avoid a collision. The driver was driving school children to Edmund Rice Drive over the 40 kilometre speed limit. I have photos of the car and number plate and will be reporting the incident to the police. This belligerent man should not be allowed to drive children particularly, since he is a obviously dangerous elderly driver, who is not complying with the duty of care in regard to driving school children."
How do I report bad drivers? (Uber and Lyft drivers that is),imswtlaxit,17307,HowdoIreport,I forgot my mobile in uber car . When I call to my phone driver switch offed my phone . How to get my lost phone back. I have driver name and car number only.
How do I report bad drivers? (Uber and Lyft drivers that is),AmitBansal,17133,HowdoIreport,DL 1Z A 9573 toyaota etios this uber driver are dangerous and crazy on road.. He is very rash driver plz disactivate this driver uber license. I'm very highly obliged if you do it..
How do I report bad drivers? (Uber and Lyft drivers that is),Shanta914,16848,HowdoIreport,Terrence is a bad driver he drives a 2017 or 2018 Nissan Altima blue color with crome rims on it he is between 50 or 60 years old with dreadlocks he has been harassing and stalking me since I took a ride in his car I'm gonna file a police report on him this man is no good
How do I report bad drivers? (Uber and Lyft drivers that is),hanna.ishchenko710,17222,16848,"I'm sure there is a reason why he stalks you. Maybe you're another peace of crap that treats drivers like they are your property, hurts their feelings, litters in their car and then expects to get out of it clean and forgotten??? I mean... Seriously, why would someone stalk you with no reason? What did YOU do to this person??"
How do I report bad drivers? (Uber and Lyft drivers that is),JimKing,16745,HowdoIreport,"boycott uber,  their drivers are dangerous and crazy"
How do I report bad drivers? (Uber and Lyft drivers that is),momof4,16519,HowdoIreport,"To the passengers who are posting complaints. I hope you realize this site doesnt belong to Uber. They will not see your complaints that you post here. The original post asked ""how to report a driver"" the question was answered. The answer is posted above. You can also post issues on Twitter. Uber usually responds quickly."
How do I report bad drivers? (Uber and Lyft drivers that is),NealPrater,16505,HowdoIreport,"You guys just hired an employee by the name of Michelle Wilkins.  Well I know for a fact she is a meth addict and if you have her take a drug test today or as soon as possible, she will failIf a passenger is in the car if something goes wrong U do know that now you can be held liable.  U have no drug policies to protect your paying customers.  If u don't/choose not to really investigate this.  I will make it public with video of her having sex in the Lyft car they leased her and I've watched her repeatedly smoke and snort methI hope you remedy this.  Thanks and I am concerned for u & paying customers"
How do I report bad drivers? (Uber and Lyft drivers that is),momof4,16710,16505,This is not Uber you need to contact them. This is a rideshare website forum that has nothing to do wuth Uber drivers or complaints about Uber drivers. Go onto Ubers website or twitter.
How do I report bad drivers? (Uber and Lyft drivers that is),momof4,16520,16505,This site doesn't handle complaints for Uber.  Read answer to the original question that is posted above. That is how you contact Uber or you can post on Twitter and Uber will usually respond.
How do I report bad drivers? (Uber and Lyft drivers that is),SamadKhan,15832,HowdoIreport,That is tripHello i am samadkhan from peshawar Pakistan i take ride from uber and i have shown number on my phone screen i call him he says that he coming to me. And he drop call and directly he start ride before he reach to my location that is so bad and then i call him again for ask that why you start ride suddenly he dropped call again and he canceled ride and my uber app show me Rs 86 for paid . I send you id and pictures of driver please block him and ask to uber pakistani he is fluttering with people
How do I report bad drivers? (Uber and Lyft drivers that is),momof4,16521,15832,That drivers rating is awful. Drivers here are deactivated at a 4.60.
How do I report bad drivers? (Uber and Lyft drivers that is),ChadGellar,15833,15832,This is getting very personal.
How do I report bad drivers? (Uber and Lyft drivers that is),SamadKhan,15835,15833,Thanks for the great service but this driver make angry so much so much
How do I report bad drivers? (Uber and Lyft drivers that is),rk215rohit,15349,HowdoIreport,"This driver stole my laptop very smartly while putting my luggage in the car. I was travelling from Greater Kailash, Delhi to Delhi Airport on 14th July. I came to know about it when I reached the airport(during check-in). I tried to reach the Uber support but they didn't help at all, this is the worst Problem that I've ever faced."
How do I report bad drivers? (Uber and Lyft drivers that is),AnthonySn.d,15489,15349,"With all this information, how have you not busted the guy."
How do I report bad drivers? (Uber and Lyft drivers that is),dr.anju,12906,HowdoIreport,19 April book uber pool.got naruto Suzuki 5731 drive did not pic up me.
How do I report bad drivers? (Uber and Lyft drivers that is),AKalligon,15918,HowdoIreport,How do you report a bad driver? Just give one-star rating.
How do I report bad drivers? (Uber and Lyft drivers that is),roynivi.3,18097,HowdoIreport,"the rider did not match the photo assigned, also he was talking (on call) to the real driver about taking the ride.The driver forced us to book a ride from OLA to earn more money.The driver with ""CG04MP0987"" named ""Ravi Vishwakarma"" has rider accounts both in uber and Ola and forced us (4 people) to cancel the uber ride (that charged us cancellation fee) and book him from Ola (that charged more than double), in Raipur city (chhattisgarh).We were traveling as 2 serious heart patients and 2 companions for them both.Shameful for this kind of service from uber!Better check your driver before employing."
How do I report bad drivers? (Uber and Lyft drivers that is),roynivi.3,18098,HowdoIreport,"No the rider did not match the photo assigned, also he was talking (on call) to the real driver about taking the ride.The driver forced us to book a ride from OLA to earn more money.The driver with ""CG04MP0987"" named ""Ravi Vishwakarma"" has rider accounts both in uber and Ola and forced us (4 people) to cancel the uber ride (that charged us cancellation fee) and book him from Ola (that charged more than double).We were traveling as 2 serious heart patients and 2 companions for them both.Shameful for this kind of service from uber!Better check your driver before employing."
Cannabis is coming to Uber!,goingnuts,Cannabisisco,0,Good news fellow Canadians! Soon you will be able to order pot on Uber! Whoop!https://www.bbc.com/news/business-59342016
Cannabis is coming to Uber!,BeMatt,20116,Cannabisisco,"Behind the times, so many Uber drivers will deliver your weed for you, you just have to knwo the right people :)"
Cannabis is coming to Uber!,gerryFrank,20097,Cannabisisco,"So essentially we will pay Uber a fee to simply place our order? No thanks, Ill just work directly with the supplier..."
Cannabis is coming to Uber!,bob,20096,Cannabisisco,Wait the article says you can only place orders for pick up - not very helpful...
Cannabis is coming to Uber!,igetaround,20094,Cannabisisco,Sweet!!
Can I drive someone else's car for Uber? (or Can my friend drive my car for ...,SmittenKitten,CanIdrivesom,0,Can I drive someone else's car for Uber? (or Can my friend drive my car for Uber?)
Can I drive someone else's car for Uber? (or Can my friend drive my car for ...,"ippei1202Uber Driver, CEO of TaxiFareFinder and Unleashed, LLC",ippei1202Ube,CanIdrivesom,"The answer is ""yes"", but there are caveats.Yes, your friend, family member, or anyone else can drive your car for Uber, but with a few caveats:- The person meets the Uber requirements to become a driver, e.g. over 21, legally licensed, etc.- The person needs to be properly insured and ""attached to the vehicle.""Yes, the ""attached"" is a bit ambiguous, but I used that term loosely because the law on how insurance works is different from state to state (in the USA). In most states, your friend's name only has to be listed on the vehicle's insurance policy. In some states, especially where the insurance follows the driver (rather than car), Uber seems to require your friend's name to be listed on the registration as well.On a side note: this is a growing problem for the rideshare industry, where Uber drivers either let other people drive to take maximum advantage of the car OR they sign up under one vehicle and drive someone else's cars, etc. a rental.ippei1202Uber Driver, CEO of TaxiFareFinder and Unleashed, LLCLast updated Aug 15, 2021"
Can I drive someone else's car for Uber? (or Can my friend drive my car for ...,Johnmarison,19689,CanIdrivesom,"Hello,Its John fromSpotnRides.The short answer is yes, you can drive for Lyft and Uber using a friend's car as long as your name is added onto their insurance policy for the car. And of course, your friend's car needs to be eligible to drive for a rideshare company as well"
Can I drive someone else's car for Uber? (or Can my friend drive my car for ...,BrianTheScrewDriver,19691,19689,"+1People tried to take advantage of this by adding anyone under the sun to insurance and start ""Uber companies"". A whole team of drivers sharing a single car. Insurance companies since tightened up and make sure they are legit (e.g. from the same household).BTW, the age verification still applies, so only because you can add, doesn't make it okay for your kids to drive."
Can I drive someone else's car for Uber? (or Can my friend drive my car for ...,Mannyj01,20043,CanIdrivesom,Can another person driver you? Account is in you name and you make the deliveries but spouse or friend drives. For delivery purpose only
Can I drive someone else's car for Uber? (or Can my friend drive my car for ...,Rayjay0515,19593,CanIdrivesom,My vehicle is in my dad's name he has insurance and I'm added on as a driver would I be able to deliver without him? Sorry this wasn't a comment it was a question just realized I put in wrong spot!!
Can I drive someone else's car for Uber? (or Can my friend drive my car for ...,SmittenKitten,19599,19593,"I think the other reply is assuming you are trying to use your dad's Uber account.  That isn't it, right?  Aren't you basically asking whether you can drive for Uber (i.e. have a Uber account) using someone else's car?This question has come up before, and I believe Uber requires the driver's name to be on the insurance.  Not just as a permitted driver but actually on the insurance.Can I drive my car for Uber if I own it, but my insurance is in someone else's name?"
Can I drive someone else's car for Uber? (or Can my friend drive my car for ...,CWalcutt75,19597,19593,"Yeah, you may get more responses if you posted this as  question.  With that said, I do not think you will be able to perform the delivery for him. (This is your dad's Uber account?) Even if he is with you, you technically shouldn't be driving!This is due to the insurance that's in play.  While you are delivering food, you would be under Uber's insurance.  If you get into an accident, the insurance company will know who was driving and will likely deny the claim.  What's worse is that your car insurance will likely deny it too, because technically you were working for Uber and Uber should be providing the coverage.  I'd hate for you to be in such a scenario."
Can I drive someone else's car for Uber? (or Can my friend drive my car for ...,ScarySamantha,1735,CanIdrivesom,"This makes sense.  So as long as my name is on the insurance, it's cool, right?  So between families, it's no problem then."
Can I drive someone else's car for Uber? (or Can my friend drive my car for ...,darrenwyatt,19418,CanIdrivesom,"I think so, why not? if you are eligible for all uber laws and meets all the uber requirements then I don't think so why a person cant? And if an uber driver in New York required a tow thentowing service nycwill entertain you the best that you can imagine."
Can I drive someone else's car for Uber? (or Can my friend drive my car for ...,CWalcutt75,19598,19418,"I would imagine it's for liability and such.  Uber requires proof of insurance of the driver and not just of the vehicle. I think this can be abused if anyone can be added to the policy.I am obviously not an expert at this, not to mention the law probably differs from state to state."
Can I drive someone else's car for Uber? (or Can my friend drive my car for ...,bob,1121,CanIdrivesom,"To clarify, you cannot drive someone else car for Uber if you didnot sign up with that car! I have done this before with my wifes car and got in trouble when a passenger reported me for not having the same license plate as it said I would in the app."
Can I drive someone else's car for Uber? (or Can my friend drive my car for ...,Tmaily,1122,1121,I think there is a way now for you to have multiple cars attached to your app so you can use either your or your wifes car :)
Can I drive someone else's car for Uber? (or Can my friend drive my car for ...,gregt,1123,1122,"Yep - I have done this before. Here is how.1. Sign intopartners.uber.com2. Select the hamburger menu in the top left and tap profile3. Select VEHICLES4. Select the ADD VEHICLE button5. Add the vehicle's make, model, year, license plate, and exterior color6. Tap ""Finish Uploading Docs"" to upload the documents for your vehicle"
Can I drive someone else's car for Uber? (or Can my friend drive my car for ...,JeremiahPatrick,2267,1121,Can you elaborate on “Got in trouble”
Can I drive someone else's car for Uber? (or Can my friend drive my car for ...,DriveMeToTheMoon,2271,2267,"It sounds like he used his Uber app on someone else's car (his wife's), got busted by a passenger who reported him (pax probably realized that the license number on the app didn't actually match the car, was reported to Uber, and he had his account deactivated.  i.e. put on a timeout.Getting your drive app/account deactivated is a huge pain.  You have to contact Uber but they are notorious for circling back.  It takes days and potentially weeks, and you may never get it back."
Can I drive someone else's car for Uber? (or Can my friend drive my car for ...,Abby,5141,CanIdrivesom,"As long as the car says the same license plate as the app, idc. but as a passenger, i would never get into a car that had a different plate than the app told me"
Can I drive someone else's car for Uber? (or Can my friend drive my car for ...,NickSoave,18170,CanIdrivesom,My question is that i have a charger obvz not optimal for uber eats id be wasting more in gas then i make. My gf has a lancer we are common law.  Both inusred under our own vehicles could i sign up and use her car instead of mine
Can I drive someone else's car for Uber? (or Can my friend drive my car for ...,pualgetty3,4054,CanIdrivesom,There are whole rental car companies now who rent cars out for people to use for rideshare driving. How does this work?
Can I drive someone else's car for Uber? (or Can my friend drive my car for ...,getpulse68,4055,4054,"Well Uber does state this""Only rental cars acquired through official Vehicle Solutions programs and locations can be used on the Uber platform.""so I think you can do it but you have to do it through Uber not a 3rd party."
Can I drive someone else's car for Uber? (or Can my friend drive my car for ...,jjsmith,5150,4055,"Uber gives drivers discounts for rental cars too I think, but only through the services they support. I think it's 10 or 20% off, nothing too big"
Can I drive someone else's car for Uber? (or Can my friend drive my car for ...,JessMin99,4843,4054,I think thre was like ZipCar Uber partnership where you couldn't rent a car for $15 a day or something.
Can I drive someone else's car for Uber? (or Can my friend drive my car for ...,dmkontur21,18134,CanIdrivesom,"So if I have joint insurance plan with my mother? Am I still able to use lyft ? Because I don’t have a 2008 or newer vehicle, my car is a 2007.   Is their anyone that can help me with these questions?"
Can I drive someone else's car for Uber? (or Can my friend drive my car for ...,slhelsdon,16883,CanIdrivesom,"Can someone explain this?I tried signing up to drive for UberEats this past week; and since I don't have my own car, my brother-in-law said I could use his minivan to do delivery driving. However, Uber said that I couldn't drive this vehicle for them unless the car was insured in my name...is there a way around this?It's also possible that, since Uber's customer service is service hasn't been the best, they just didn't take the time to explain this."
Can I drive someone else's car for Uber? (or Can my friend drive my car for ...,FitBitMeIn,2014,CanIdrivesom,This question smells of illegal activities going on.
Can I drive someone else's car for Uber? (or Can my friend drive my car for ...,B-girlAnderson11,2015,2014,"chain migration, baby."
Can I drive someone else's car for Uber? (or Can my friend drive my car for ...,johnjason,1817,CanIdrivesom,"Should I be concerned that it's that easy to do this? As a passenger I don't know how comfortable I feel. I like to know everything is triple checked about my driver, the car, etc. Just my personal opinion!"
Can I drive someone else's car for Uber? (or Can my friend drive my car for ...,FitBitMeIn,1818,1817,"Yes, multiple riders can share an automobile, but every driver needs to go through a background check and be verified by the rideshare company."
Can I drive someone else's car for Uber? (or Can my friend drive my car for ...,zeddseven,15195,CanIdrivesom,I want to register my car to use for Uber but have someone else drive for me . Can this work and if so what is the procedure.Also how does payment work for both me and the driver .?
Can I drive someone else's car for Uber? (or Can my friend drive my car for ...,SmittenKitten,15196,15195,You should create new post for this.https://ride.guru/lounge/create
hello,s49022,hello,0,all i have n my pocket is 8$ and i really need to get to fort worth.
hello,bob,20112,hello,Do you have a credit card you can use?
Anyone here subscribe to Uber Pass?,freedomrings,Anyoneheresu,0,Curious if you guys think it is worth it?
"Lyft says drivers are coming back, shares jump 12%",alisonjgp,Lyftsaysdriv,0,"Here are the key numbers:Earnings per share: 5 cents adjusted vs loss of 3 cents per share expected in a Refinitiv survey of analystsRevenue: $864.4 million vs $862.7 million expected by RefinitivActive riders: 18.9 million vs 19.7 million expected, per StreetAccountRevenue per active rider: $45.63 vs $43.89 expected, according to StreetAccounthttps://www.cnbc.com/2021/11/02/lyft-earnings-q3-2021.html"
"Lyft says drivers are coming back, shares jump 12%",reliablerider,20087,Lyftsaysdriv,This is really a good news that Drivers are returning.
Bolt is planning to let drivers set their own fares.,AlbertK,Boltisplanni,0,Ride hailing app Bolt is planning to allow its drivers to set their own fares in a bid to slash the number of cancelled bookings.https://www.dailymail.co.uk/news/article-10204085/Now-Bolt-reveals-plans-allow-drivers-set-fares-days-Uber-price-hike.html
Bolt is planning to let drivers set their own fares.,drivingal,20083,Boltisplanni,"Not a fan of this, I always think it works out worse for the drivers :( There are always those super cheap drivers that are willing to drive for pennies"
Bolt is planning to let drivers set their own fares.,AlbertK,20084,20083,Interesting though as they are giving a range so drivers can't set fares too low!
Will we ever get our destination filter back?!,jeffrey1987,Willweeverge,0,Why do other cities have it and not NY??
Will we ever get our destination filter back?!,franciash,20081,Willweeverge,"It was because so many drivers would just have filters to JFK, people were taking advantage of it big time"
Will we ever get our destination filter back?!,drivenmad,20080,Willweeverge,haha not happening. Destination filter was gone way before the Uber lockdown.
"Customer ""Reduced Tip"" - ARGH",scantilysam,"Customer""Red",0,This shouldn't be allowed!! I picked up an Uber Eats order and after I delivered I got a note that the customer reduced the tip to $1. I wouldn't have picked up the mcd's order for that or climbed their 3 flights of stairs. Some people suck!
"Customer ""Reduced Tip"" - ARGH",reliablerider,20074,"Customer""Red",Tipping a uber eats driver is always appreciated. People are taking advantage from the UberEat drivers by not tipping. It is making that service fade away as more and more drivers are opting out of delivering.
"Customer ""Reduced Tip"" - ARGH",breakingbread,20072,"Customer""Red",Well.... you know where these people live right?? Go egg their house? haha
"Customer ""Reduced Tip"" - ARGH",charliemcmaster,20071,"Customer""Red","Doordash has this option too I think, it's ridiculous that they let customers change the tip after the fact. I bet many put a high tip to encourage riders and then lower it after the fact."
"Customer ""Reduced Tip"" - ARGH",hanktoto,20065,"Customer""Red","I used to wonder what I did wrong when this would happen but then I realized that people are just cheap *** - sorry, it sucks."
Pickup location at CVG misleading,acerodney,Pickuplocati,0,"About two weeks ago, the pickup location for Rideshare passengers arriving at CVG Airport was changed in Google Maps to read “Baggage Claim, Zone 1” from the original and equally ambiguous “Door 10”. I’m a Lyft driver (no, I don’t drive for Uber, too) and I’m constantly having to contact my airport passengers to tell them how to get to the actual pickup spot at CVG. I’ve reached out to the Airport Board numerous times to ask for better signage in the baggage claim area and to correct the wording in Google Maps but nobody ever does anything. I’m assuming it’s up to the airport authorities to officialize these wording changes since they’re specific to the given property or business. At any rate, the pickup location as shown in Google Maps in the Lyft app is causing much confusion at CVG!"
4 mile trip in San Francisco priced at $73!,beccaSF,4miletripinS,0,We are definitely in a rideshare apocalypse! $73 for a 4 mile ride! Crazy!https://www.sfgate.com/culture-events/article/Uber-and-Lyft-prices-from-Outside-Lands-cost-more-16575367.php
4 mile trip in San Francisco priced at $73!,bettyvanwhy,20063,4miletripinS,WOW!!😲
4 mile trip in San Francisco priced at $73!,breakingbread,20056,4miletripinS,This is what happens when Uber pays less than minimum wage! No one wants to drive anymore.
4 mile trip in San Francisco priced at $73!,actingfool,20055,4miletripinS,"This was for a festival, prices are crazy but not normally this crazy"
Uber Stock Rallies After CEO Dara Khosrowshahi Buys Shares,breakingbread,UberStockRal,0,What do you all make of this?https://www.barrons.com/articles/uber-stock-ceo-dara-khosrowshahi-buys-51637080154
"As a driver, have you kicked out a passenger? Ended a ride early mid-trip?",WWBlueStuff,"Asadriver,ha",0,"Please do share. Remember when some dude died after getting kicked off Lyft?  I can't help it to think he did something to be kicked out, you know?Lyft Passenger Killed in Fatal Hit-and-Run on Freeway After Driver Demands He Exits Vehiclehttps://www.nbclosangeles.com/news/local/Lyft-Passenger-Killed-in-Fatal-Hit-and-Run-on-Freeway-473302203.html"
"As a driver, have you kicked out a passenger? Ended a ride early mid-trip?",DaveWhittle,5082,"Asadriver,ha","I've had plenty of riders I wanted to kick out of my car, but I never have. Here's why I haven't.1) The harder your passenger is to bear, the more likely it is that they're either dangerous or a threat to your well-being.  I make it a point of pride to be the adult in the car on every ride.  That often means swallowing my pride and keeping my mouth shut.Jesus taught ""agree with your adversary quickly, lest he turn on you."" That's especiallly good advice when you're driving strangers around. The meaner a person is, the more likely they are to find a way to hurt you somehow for any slight they perceive.  Your rider could be a first-time / one-time rider - the most dangerous kind.2) I don't like losing money on any ride I've accepted, but if I'm going to cancel a ride, I do it before they get in my car. I also don't accept rides from low-rated passengers in the first place unless I'm chasing some sort of incentive based on acceptance rate.3)Not …Read more...I've had plenty of riders I wanted to kick out of my car, but I never have. Here's why I haven't.1) The harder your passenger is to bear, the more likely it is that they're either dangerous or a threat to your well-being.  I make it a point of pride to be the adult in the car on every ride.  That often means swallowing my pride and keeping my mouth shut.Jesus taught ""agree with your adversary quickly, lest he turn on you."" That's especiallly good advice when you're driving strangers around. The meaner a person is, the more likely they are to find a way to hurt you somehow for any slight they perceive.  Your rider could be a first-time / one-time rider - the most dangerous kind.2) I don't like losing money on any ride I've accepted, but if I'm going to cancel a ride, I do it before they get in my car. I also don't accept rides from low-rated passengers in the first place unless I'm chasing some sort of incentive based on acceptance rate.3)Not that ratings matter all that much (they matter to the degree they keep your passenger from canceling on you, and they kinda set expectations for those who tip), but you'll get better ratings if you treat everyone with respect and a smile - even those who don't deserve either.4) As you noted in your question, it's not only dangerous for you, it could be dangerous to your passenger. Soothing your pride is not worth endangering someone's safety, much less their life.  That driver could be found liable in a court of law for the safety of the passenger.Hope that helps!Read less..."
"As a driver, have you kicked out a passenger? Ended a ride early mid-trip?",lguirch,5768,5082,"Had to politely tell the passenger that he can't get there form here once.I was on Lyft destination filter heading home. Got a request and figured it will be good to pick up the passenger to reduce deadheaded miles. Picked him up, started the trip and noticed that his ultimate destination was indeed close to my house, BUT he also had a stop planted 40 minutes away, prior to the drop off, so that would add an hour and half to my trip. Strange that Lyft would match us up where I clearly entered my destination (they can't assume I will be willing to drive around for anohter 1.5 hours prior to drop off). Suchs for the passenger as he waited for me to get to him for 10 minutes only to be told the ride can't happen as I had somewhere to be at a certain time and this was a Destination Filter ride that somehow got dispatched in error"
"As a driver, have you kicked out a passenger? Ended a ride early mid-trip?",BrianTheScrewDriver,5870,5768,"I will admit, that request looks like a dream request to me.  1.5 hour drive to my house ($150~200) to finish my day?  :Drooling.I get it though. When you gotta be somewhere, you gotta be somewhere.  I guess the destination filter sorta failed but it sorta worked, right?  We can see why it did what it did."
"As a driver, have you kicked out a passenger? Ended a ride early mid-trip?",momof4,17413,5082,"Dave, love the advice. I treat everyone with courtesy even when a few didnt deserve it. I dont disagree with anyone even when I dont agree. I talk when my rider wants conversation and shut up when I know they dont. I try to let them pick the conversation and where it goes.  I use ratings as a guide. Unfortunately some lower rated riders were absolutely no problem and they tipped. That leaves me to believe the other drivers were the problem not the rider. It does suck at times going by the ratings.  I've taken chances at times that have paid off but I've also declined rides based on ratings that could've also been fine. Some drivers can be a little rough on rating riders as riders can be rough on drivers."
"As a driver, have you kicked out a passenger? Ended a ride early mid-trip?",ChristianPerea,5186,"Asadriver,ha","This one was asked by a passenger.I’ve kicked a few people out of my car over the years. I used to drive in a college town (Santa Barbara) and had to kick students out almost every night. Here’s what gets you kicked out of my car:Walk up with an open container (open alcohol).Trying to load more than four people in my car. I wait until you all awkwardly squeeze into my car though before telling you to get out because I enjoy watching everyone’s face in my mirror when I point out the obvious.If you touch me. Period.Say racist or bigoted things while thinking I’ll agree with you because you’re rating me.If your destination is too far/not possible (across the bay bridge from SF to East Bay at 7 a.m.).#5 is no hard feelings and I feel bad, but it turns my entire shift into taking you to the East Bay for about $20. The big problem comes on the return trip. After I drop you off, I have to wait in line for 2 hours without earning anything (even …Read more...This one was asked by a passenger.I’ve kicked a few people out of my car over the years. I used to drive in a college town (Santa Barbara) and had to kick students out almost every night. Here’s what gets you kicked out of my car:Walk up with an open container (open alcohol).Trying to load more than four people in my car. I wait until you all awkwardly squeeze into my car though before telling you to get out because I enjoy watching everyone’s face in my mirror when I point out the obvious.If you touch me. Period.Say racist or bigoted things while thinking I’ll agree with you because you’re rating me.If your destination is too far/not possible (across the bay bridge from SF to East Bay at 7 a.m.).#5 is no hard feelings and I feel bad, but it turns my entire shift into taking you to the East Bay for about $20. The big problem comes on the return trip. After I drop you off, I have to wait in line for 2 hours without earning anything (even with Fastrak). I lose A TON of money and my landlord doesn’t accept kindness as a form of rent payment.If you do #1 – #4 than you can go play in traffic while blindfolded for all I care.Read less..."
"As a driver, have you kicked out a passenger? Ended a ride early mid-trip?",CaptainOlimar,5217,5186,Can you elaborate on the #3?  What about a tap on the shoulder?
"As a driver, have you kicked out a passenger? Ended a ride early mid-trip?",Bigfrank,5371,5217,If anybody touches me I use my all situation remedy called LIQUID ASS. GUARANTEED TO WORK 1000%
"As a driver, have you kicked out a passenger? Ended a ride early mid-trip?",KitteryMe,5301,5186,open container is legal in some states...
"As a driver, have you kicked out a passenger? Ended a ride early mid-trip?",SyedAli,3395,"Asadriver,ha","Driving late night on weekends, I feel like I kick someone out almost every week.Just two weeks ago, Saturday night at 3AM, these three guys got on, and they kept yelling ""gaaaaaaaay"" to each other, and it wasn't even in context.  They just liked to be yelling that word over and over again. I told them repeatedly they need to quiet down and they kept doing it.When I finally pulled over and told them again, one of them (the worst one) yelled it directly into my face.  That's when I swiped and cancelled the trip and told them the ride is over.  The worst offender didn't seem to know what happened.  The other two gave me the ""come on!!"", but looked anxious to get out.  They stepped out, slammed BOTH my doors as hard they could.  I didn't even feel bad it was in middle of nowhere.  (it was a nice night, they could have used a little walk to cool off.)"
"As a driver, have you kicked out a passenger? Ended a ride early mid-trip?",WWBlueStuff,3513,3395,I've had the same exact experience.  Haahaa
"As a driver, have you kicked out a passenger? Ended a ride early mid-trip?",HollyMLandry,5231,"Asadriver,ha","I do this full time, 5-12 hours a day on days I work, in the Worcester and/or Boston areas of MA.772 trips with Uber in 4 months. 172 with Lyft in 2. Most riders are great, just people going from A to B.I've had to kick out passengers only twice on Uber, once on Lyft.Both times with Uber it was because they tried to cancel the ride mid-trip.""It was an accident!"" they claimed, both times.Nonsense. You have to click accept at least twice to cancel the ride. Get the fuck out of my car.1 star, report to Uber.The Lyft one was a drunk 20-something man who WOULD NOT stop flirting.Figured I wanted to make out with him as bad as he wanted to make out with me. He was wrong.Told him I had a boyfriend, he said ""Well he doesn't have to know.""Okay... have a nice walk you pig.Booted him out in the middle of nowhere, mid-ride.1 starred and reported."
"As a driver, have you kicked out a passenger? Ended a ride early mid-trip?",StuffinMuffin,5282,5231,"Thanks for sharing. That's some crappy experience.  I have had others cancel mid-trip as well.  Why do they all claim it was by accident?One guy had a (potentially) credible answer.  It was, ""My friend call this Uber and she must have cancelled it?""  I called BS, but later I found out this happens often when one leader of a pack tries to call multiple rides.  Some people assume since the group is on a car, they are good.  so they cancel and call another for the second group.Can I ask whether they left bad reviews?  I also am curious if Uber would be considerate enough to take those off of your records.  They should."
"As a driver, have you kicked out a passenger? Ended a ride early mid-trip?",MaisieCy89,14719,5231,"This is interesting that both times, you kicked them out for canceling. I would imagine it'd be for puking or rude customers."
