title,author,doc_id,parent,text
Criminal Element,randogg,4398011,285963,U sound a little paranoid Mr. Mo...
Criminal Element,DivineDriver,4460813,4342762,I had two riders who didn't care to ask me and smoked some pot. I didn't notice until I could smell it. pretty rude if you ask me.
Criminal Element,gambler1621,4461700,285963,"It's more than rude. It can get you permanently deactivated when the next rider reports you for being under the influence. Or. if you get stopped by police, your car will get searched."
Criminal Element,jfinks,4462247,4461700,"All they will find on a search for me is some McDs fries that fell between the seats.A while back I had a guy ask if it was ok to smoke a cigarette, and I said no. He seemed disappointed but I pointed out that uber doesn't allow smoking in cars on trips. Heck most cars these days don't even have ash trays. Mine doesn't and it is about 10 years old.I don't mind vaping, if it isn't too strong of smell."
Promotional offers,,155694,0,
Promotional offers,Jihan,2319983,155694,"hi, does Uber provide promotional offers for drivers here in KC?I know some other cities Uber offers promotions and Boosts for extra earning, but not sure about KC."
Promotional offers,gwbraa,4462043,155694,Until now no promotions.I guess they don't care about KC marketProbably have more drivers than riders
Promotional offers,jfinks,4462237,4462043,"That is true and is why the driver referall bonus is down to $10 on Uber. When the referal bonus is higher like 100 -200 or more is when they are short on drivers. For $10 I don't even bother, let them find their own drivers."
Fare pending review,,291531,0,
Fare pending review,Balex1122,4427509,291531,anyone else keep getting these on longer rides? I have had 4 in the last week
Fare pending review,jfinks,4427659,291531,"Ya I had a couple, I called support and got them fixed and I wasn't very nice on the phone about it.... The first one was an airport dropoff and I thought the rider requested a refund for something. The ride wasn't eventful, but it looked like he complained. Then a few hours later a tip came in and someone that complained probably wouldn't tip."
Fare pending review,gambler1621,4453463,291531,"I had several. I don't know if it is resolved. I drove for Lyft only last week due to the ""issue""."
Fare pending review,DivineDriver,4460779,291531,I thought it was just because the system was overloaded and they were working to get the fares posted. Is this a common occurrence? I am new and have had this happen several times but didn't over think it.
locate lost phone,,293009,0,
locate lost phone,norman1,4451527,293009,"Last night, 11-03-2018, left my cell phone in uber car, Do not have any way to contact driver. Any suggestions on how to contact uber, no luck with the national 800#. Any local number or contact center in Kansas City? Really need to find it !!"
locate lost phone,Classified,4451644,293009,"Have you tried ringing your phone? Or using the tracking on it? This is how many riders contact me to get their phone back,You can contact driver thru your account on a website, but I think that locks you out if you can’t view the authorisation txt code,Go to local greenlight office in person,"
locate lost phone,gambler1621,4453473,293009,"There have recently been reports of drivers getting arrested because they didn't return a phone ""fast enough"". I would bet that there are drivers who ditch a found phone to prevent the possibility of getting arrested. Also, if the driver didn't find it soon after you departed, A later rider could of stole it. I hope neither of these happened to you.First report lost phone to your carrier. Then contact Uber through the website, phone, or green light hub. Most drivers will meet you at a reasonably convenient time and location to return the phone. If you expect them to drive more than 5-10 minutes to get to you, you need to compensate them for their time."
Coming from Pittsburgh.. earnings in KC?,,288931,0,
Coming from Pittsburgh.. earnings in KC?,austin724,4384810,288931,Whats the average one can make working 12 hrs from 3pm-3am on fri and sat?Also how far on average are passengers? I rarely get pax over 4 miles away in the city.In case youre wondering a week hustling hard I attached my uber earnings. Lyft add another 300 ish.Thanks guys!
Coming from Pittsburgh.. earnings in KC?,gambler1621,4388988,288931,"I am moving to Pittsburgh if I can average that working 2 nights per week. I don't work nights, but I know you can't make anywhere near that here."
Coming from Pittsburgh.. earnings in KC?,jfinks,4390125,288931,"Don't think he said 2 nights in Pittsburg, just wanted to know what you could pull in 24 hours between Friday and Sat. I would say on the low side 350, on the high side 450ish on X. It can be dependent on tips somewhat."
Coming from Pittsburgh.. earnings in KC?,austin724,4391817,4390125,Thats pretty low from what i am used to. Oh well good thi g i didnt quit my day job lol
Coming from Pittsburgh.. earnings in KC?,tmart,4419903,288931,"Ya its best to have a p/t gig minimum in kc making at least 250-300 a week take home, that way your not totally screwed if your 4 year old car your still making payments on breaks down with a 2500.00 repair (if you dont have this amount of cash on hand) and your down for a month or two. Btw...It can be good some weeks but it can be tough some weeks too (like daaang im not going to be able to make rent this week on time ). The wise will have either a) money in savings a few g's for emergencies, b) a backup beater car you can at least get to a job with if your 'nice' uber ride breaks down and you dont have the dough to repair it yet) or c) A full time job + uber (best way to go imo), this way your in a positive cash cycle no matter what and should be able to ride things out if they arise. Anywaze... Thank goodness for a good friend , and their ability to loan 2800 bucks ! yep."
Is the Greenlight hub on 95th (Sprint) in OP still open?,,288979,0,
Is the Greenlight hub on 95th (Sprint) in OP still open?,bravoron,4385748,288979,Ever since the app update I haven't seen Greenlight hours/info.
Is the Greenlight hub on 95th (Sprint) in OP still open?,thelungmeister,4386798,288979,They are only there for a couple hours a week. you just have to know when
Need help understanding payment,,287762,0,
Need help understanding payment,Bsing1012,4366614,287762,"Ok, so I get that payments get processed on Tuesday. I just don't understand the math behind the direct deposits.I only drive part-time (tues, thurs, and fri), and last week I made $226.36 but only $126.14 was deposited. Where did the other $100 go?"
Need help understanding payment,gambler1621,4367412,287762,"Need a lot more info to answer your question. Exactly when did every ride occur? How much was each fair? What does your pay statement show? What did Uber tell you? Unless you are willing to share a lot of personal info, this is not the place to ask. Call or email Uber is the only real answer."
"Need info from KC, Missouri driver",,287347,0,
"Need info from KC, Missouri driver",Moman99,4359883,287347,Ok recently switching account from Springfield to KC market. I moved it cause i am in KC a lot and cant do selects when im there because the Springfield market doesnt have it. My question is can you do KC Kansas and can you do the Lawrence and Topeka markets to
"Need info from KC, Missouri driver",thelungmeister,4359959,287347,I have not had issues doing any of this
"Need info from KC, Missouri driver",Moman99,4359962,287347,Are you registered on the Missouri side for KC? Can you still do the Springfield and Columbia markets as well. On Uber
"Need info from KC, Missouri driver",thelungmeister,4360391,287347,"I've heard differing reports... I know when you're registered in KC, you can work both sides of state line without issue. I've driven in Columbia, Warrensburg, St. Jo, Lawrence, Topeka. Those were all because i got rides to those places and got rides when I got there... I'm not sure what the limits are."
Moving from California,,286680,0,
Moving from California,gwbraa,4349536,286680,Hey GuysI got transfer in my job. Moving to Kansas in October.Here in Los Angeles I do some Uber during the nights so I can have extra cash.What do I need to drive Uber in KANSAS?I just need to change my insurance policy?Do I need a new driver license?The driver license should be a fast process as I have my license in CA correct?
Moving from California,gambler1621,4349752,286680,1. New insurance.2. New license.3. Change your home region.4. Learn the basic geography of KC. KC is geographically larger than most cities. Expect to drive lots of miles (many unpaid).5. There are no special permits here.
Moving from California,gwbraa,4349799,286680,Thanks. I will do my license first day.Anyone knows how works?Do I need do take a test again? First time moving to another state
Moving from California,gambler1621,4349846,286680,"It should be very easy. Re-tagging your car will require a VIN inspection. Expect to spend a full day doing DL and tag stuff. Most of the time will be spent waiting in lines, unless you get lucky."
Moving from California,gwbraa,4349892,286680,Yeah but I can just do the driver license no?My car I can change the plates later no?I am thinking on changing my car soon
Moving from California,jfinks,4350224,0,"I did a VIN inspection yesterday, it took about an hour. With the DMV for titling you will want to get in the Qless queue. It will tell you roughly how many are ahead of you and about how long.As for DL stuff, don't wait until end of day a couple hours before closing and expect to get in. They close off new ""tax payers"" a couple hours before close."
Moving from California,gambler1621,4351050,0,Vehicle Registration is required for all KS residents. You must apply within:90 days of moving to the state.60 days of buying a vehicle.
Moving from California,gwbraa,4355092,286680,Just a Tip for who is changing to another stateAfter your last day of work at UBER ask them to change your city.They will need 2-3 weeks to process a background checkThat's enough time for you to do the driver license the car and insurance change
Buck O'Neil/Broadway Bridge Closed This Weekend,,286922,0,
Buck O'Neil/Broadway Bridge Closed This Weekend,wakydriverkc,4352924,286922,
This Friday Night,,285654,0,
This Friday Night,wakydriverkc,4333022,285654,Three concerts+Plaza Art Fair+Ren Fest+haunted houses opening (should)=epic surge Friday night
This Friday Night,thelungmeister,4333764,285654,"too many drivers. weather is too nice... those DAMN BIRD SCOOTERS!!!! it's going to be an average Friday night. Sorry to be a debbie Downer... back in March, 7hrs on friday was always worth 200+ and sometimes 300... now, you're lucky to hit 150. I'm really hoping things pickup in the fall and winter"
This Friday Night,gvtiger92,4334569,285654,"Can't wait. Should be an awesome weekend! Now, if I could just get off work to get out there and start making my 55%! Woo Hoo!Love Concert surge nights."
This Friday Night,wakydriverkc,4340949,285654,Twas a good weekend for me. Just drove Friday night & Saturday afternoon/evening (home by midnight both nights) and made double what I usually make.
Do you wish Uber “fired” drivers?,,284796,0,
Do you wish Uber “fired” drivers?,shmotzcoogen,4319994,284796,"As a part time driver for four years with almost 2000 rides and a frequent passenger I have noticed more and more bad drivers (cars are a mess, can’t speak English, terrible driving skills, etc). There is clearly a saturation of drivers, do you wish Uber would cull the herd based on standards? It seems they are allowing ANYONE to drive, your thoughts?"
Do you wish Uber “fired” drivers?,911 Guy,4320060,284796,"Yes and no.Yes. The less drivers the more rides for me,No. Bad drivers drive my ratings up in theory."
Do you wish Uber “fired” drivers?,CTK,4320082,0,They deactivate for bad ratings. Also for serous incident reports. Or for too many similar complaints. Or sometimes just because.
Do you wish Uber “fired” drivers?,HotUberMess,4320087,284796,Those are the drivers Uber deserves for their crappy pay.The rest of us who hang on with high ratings are the drivers Uber loves the most.Uber wants to replace us all with robots.
Do you wish Uber “fired” drivers?,jfinks,4320215,284796,"Eventually they will get kicked off the platform, it can take some time though."
Do you wish Uber “fired” drivers?,gvtiger92,4321257,284796,"Would be nice, but helps the ratings of the rest of us that do take care of the car and provide great service. From the comments of riders, I gather there are plenty of scary drivers and cars out there."
Do you wish Uber “fired” drivers?,Mighty Mo,4329836,284796,"What's a good rating, I haven't drove very much in comparison to anyone here, only just starting and part time at that, so only like 250 rides in 4 months.I don't wash my car, I don't vacuum.I clear the trash, kids toys and sticky stuff(melted candy) and put the car seats in the back.Then I spray febreeze before start of driving.Happy with my 4.9-4.91.I have 6 medals, I'm winning in my own race against no one else.I am a pretty scary driver, usually looking at my phone or phones, and half a sleep.Pretty much driving on 4-6 hours of sleep after a 14hr shift at my full time job."
Do you wish Uber “fired” drivers?,thelungmeister,4333789,284796,"Mo, you're the type of driver that makes people tip me... lol... My hand never touches my phone other than to start or complete rides when I'm driving. I probably take too good of care of my car. I stick the carseats in the trunk, then use some armorall leather cleaner/shiner. I keep a handvac in the car. I have a couple amazing Scentsy sprays that I rotate between depending on the season or type of day it is, and I'll spray one between every rider. I have a cheap unlimited waterway fastpass where i pay $25 a month and get unlimited washes, so I go into those every time before I head out... Nothing a rider can tell me makes me feel betther than when they complement my car... so.... Keep the standard low. lol. It may not be worth it, but it makes me feel good."
Do you wish Uber “fired” drivers?,Mighty Mo,4335836,284796,"Ha! Glad to help!I'd probably wash my car more, but 2X on a dirt road every day, defeats the purpose.But no way am I keeping up with thelungmeister, you go all out!I too am banking on low standards!"
COSTCO tires.,,285142,0,
COSTCO tires.,jfinks,4325331,285142,"Needed tires and got them last month, all went pretty well. Went with Michelin Premier tires. What a difference these make over my old tires. Crazy quiet.So starting Sept 4 or so they had a $70 off with $1 installs per tire. Just got my credit back since that wasn't available when I got mine in August. Extra $142 off.Great thing about Costco is their install includes road hazard, you don't have to pay extra for it. After checking a few other ""discount"" places for the same tires Costco was $100 less, then on top of that the 70 off and basically free installs which is another $142. I think my total bill was 675 and after the discounts it went down to $533.Now I gotta have all my Pressure monitors replaced. arrgh."
Billy Joel at Kauffman,,284886,0,
Billy Joel at Kauffman,gvtiger92,4321249,284886,Any news on which gate we should be using on Friday night for the Billy Joel concert? Checked the Royals website and they didn't list any rideshare information. I assum the drop zone will be thru one of the South Gaes like 3 & 4. Just haven't heard.
Billy Joel at Kauffman,jfinks,4321298,284886,There might be some information as the day approaches. You could call the green light and see if there is anything.
Billy Joel at Kauffman,wakydriverkc,4321463,284886,"I asked the Royals on Twitter and they said entry and exit procedure will be the same according to their parking folks.For those that don't know the proper procedure, enter Gate 3 and identify yourself as an Uber or Lyft driver (they may ask to see your phone to verify) and drop off where they show you. Then you'll drive around Arrowhead to exit. When you drive the rider past Lot 1, be sure to show them where to go to pickup after the concert."
Taylor Swift,,282911,0,
Taylor Swift,wakydriverkc,4289774,282911,https://www.chiefs.com/news/importa...ft-concert-at-arrowhead-stadium?sf197105727=1RIDESHAREGuests may arrange round-trip transportation through zTrip by visitingwww.ztripae.com. zTrip vehicles will have preferred access through Gate 1 and will drop-off and pick-up on the east side of Arrowhead Stadium between Lots A and B on Red Coat Lane.A drop-off/pick-up location in Lot J will be set up for guests using rideshare services or guests that are being transported by friends or family not attending the show. All non-zTrip vehicles dropping off or picking up in Lot J must enter through Gate 2 to access the lot. All vehicles picking up guests should be in Lot J prior to 10 p.m. to avoid exiting concert traffic.
Taylor Swift,jfinks,4292364,282911,"Thanks, I was wondering if this is going to be busier than that Kenny Chesney mess."
Taylor Swift,Mighty Mo,4296043,282911,"Why Ztrip get love but no Uber?F Ztrip, stupid looking vehicles.All silver.All...minivans...stupid tablets...that you have to rent them......that they get get special treatment and Uber don't.Who are they blowing for such specialness?"
Taylor Swift,gambler1621,4296868,282911,They pay big bucks for special access.
Taylor Swift,thelungmeister,4299493,282911,"It was way busier than Kenny... I had 3 $75+ pickups from there. They actually planned for rideshare, unlike with the Kenny Chesney. Lot J was very easy to navigate and they made it super easy to find people with the Color coded Letters on every row."
Taylor Swift,jfinks,4299514,282911,"Good to hear, I think they learned a lesson from the Kenny show."
Taylor Swift,thelungmeister,4299545,4299514,That was such a crap show... so glad I didn't go back out there that night... #NeverAgain
Taylor Swift,kcdrvr15,4300505,282911,"had to be in lot j by 10pm, concert over at 1030pm, paxs found car with some help by 11pm, got out of lot j by 1130pm...if your not getting at least 300% above the standard fare, it's not worth the time...Limo costs are based on some waiting time, but the apps expect you to wait for free...I took two different groups, and brought them back from concert to hotel, got paid $261, but the time involved, started at 5pm, didn't finish till 1230am.On lyft lux, the fare would have been $87 going to stadium, didn't check it leaving, as the cell phone network was very slow, couldn't get lyft to load and go online."
Taylor Swift,jfinks,4300519,282911,"Thats what happened to me at the Kenny concert, cell service was slammed. Ended up driving down town. I could receive info on pings and surge, but I couldn't accept. Downtown it was fine. One of the reasons I didn't bother with the Taylor concert. I live quite a ways from it anyway."
Taylor Swift,JoeBuckYourself,4300572,282911,"Are they using lot J for the Chiefs this year, or are they still using the transportation lot? I did a drop off on Saturday night and it wasn't too bad, except I tried to go the back way and it was blocked off. I plan on never doing a pickup there."
Taylor Swift,jfinks,4300582,282911,"I think it would be good to do lot J for pickups. Easy out to the highway. Not sure what the Ztrip/KCTG contract says. It probably says something like all rideshare has to be from a certain inconvenient pickup spot. I actually don't think the visitors bureau pickup is that bad, it is quick when leaving also."
Taylor Swift,thelungmeister,4302329,282911,they had the Visitor center totally blocked off at the TS concert
Taylor Swift,jfinks,4302357,4302329,It is really too small to be effective for pickups. It gets overloaded very easily with drivers waiting and the distance from the stadium creates a lot of that wait. It will be interesting to see what they do for Chiefs.
Taylor Swift,thelungmeister,4302424,4302357,"Well, in Lot J, they had tall Flag sign things on both sides of every row, one side was Red and the other was Yellow, and each row had a letter... I'd bet they do something similar for Chiefs games because of the colors..."
Taylor Swift,gvtiger92,4321272,282911,"The Chiefs will have us back at the Welcome Center. They do not have any unused parking space at Kauffman for rideshares. Z-Trip is what Yellow Cab has morphed into. They have an exclusive contract with the Chiefs, but not the Royals"
Taylor Swift,jfinks,4321308,4321272,"They may have an exclusive for close pickups, but still lots of demand for rideshare."
Fun Times at Taylor Swift,,283504,0,
Fun Times at Taylor Swift,thelungmeister,4299495,283504,"I did have my first ""i had to help this chick get to her door"" trip. It was insane, she was acting like she had been roofie'd.It was bout 20 minutes before the show ended. I got in the pickup line in Lot J and called her like I always do when i'm picking up somebody at a large event. She answered in tears ""I just want to go home, I don't feel good. Please get me home. Where are you!? i don't see you!"" my finger hovered over the cancel button as soon as I heard the ""I don't feel good"", but then she said ""all the drivers keep leaving me, Please don't leave me, PLEASE PLEASE PLEASE DON'T LEAVE ME! I just want to go home"" over and over and over, like, i couldn't get a word in for about 3 minutes of this... I realized that I probably wasn't the first driver she'd spoken to and the others had cancelled on her, and maybe I'm just a big softy, but i took pity on her. So i told her i wasn't going to leave her and told her to tell me where she was, She had to ask somebody else in the lot where she was because she was so far gone she couldn't even see the letters. So after being in line and on the phone with her for 14 minutes, I get into Lot J and start looking for her, I see this girl on the wrong side of the caution tape in the empty lot next to J, just stumbling around in the dark. I tell the attendent she was my passenger and asked if he'd lift the tape up so i could go over and get her, he abliged and i drove up to her. She climbed in and I told her i have barf bags if she needs them. She said, ""I'm not sick, I just don't feel good, please get me home, please please just get me home"" then she tosses her phone into the front passenger seat and curles up into a ball across all 3 back seats and passes out, still muttering ""i just wanna go home"" for about 5 or 6 minutes. It was a 2.3X surge and a 20min drive to her house (or what i hope was her house, but who knows if she even knew what she was doing when she put in the location). She slept the whole way and when we go to her neighborhood, of course it was impossible to see any of he house numbers. I pulled up Google Street View and found what the house looked like and pulled into the gravel hilly driveway. I tried to wake her up with a couple abrupt taps of the brake and saying her name loudly, but she was freaking out. Finally i shouted ""YOU'RE HOME, TIME TO WAKE UP"".She slowly sits up and says, ""Where am I? How did I get here? Who are you?""""I'm your Uber Driver, We're at your house"" I said the address to herShe says, ""THAT'S IT! THANK YOU THANK YOU""""Don't forget your phone"" I handed her phone to her.""Where's my phone, I can't see it"".I put her phone in her hand and she very slowly and clumisly opens the door and steps out.""Do you need any help?""""I can do it, i just wanna......""You know in Return of the Jedi, when the AT-ST's are on Endore and the Ewoks roll the logs under it and it steps on the logs and the knees start wobbling back and forth and then it falls over and explodes.... Ya... That was her... She goes down hard onto the sidewalk, phone skidding about 5 feet, and she just curles back into a ball, crying and sobbing.I jump out of the car, pick up her phone and walk back to her, ""Sakina, I'm going to help you up, give me your hands"". I reach out and grab both of her hands and help her back up and she falls into my arms, no weight on her legs at all. I put one her arms around my shoulders and start slowly walking her up the wet, grassy hill to her front porch. I could see there was a TV on in the front room so we headed up the 8 porch steps to the door. I'm literally carrying her her entire weight and she's just saying ""thank you thank you thank you, i just wanna go home""We get to the porch and she falls into the doorbell, A guy her age comes to the door with a look of total shock and bewilderment... like... this dude looked like he had no idea what was happening. I say ""uh... Is this the right place? I'm the Uber Driver""He says, ""ya, yes, this is right"" and reaches for her, she just falls past him and faceplants on the hardwood floor inside the house... Door closes and i go back about my night... of course, adrenaline surging through me to the point i'm shaking...Was definately the craziest ride of my Uber tenure... The best part... I have a 360 Dash camera and I have the entire ordeal on it. The next day I called Uber support and just documented with them What happened, kind of to cover my bases in case she was drugged and they decided to call the police.anyhoo..."
Fun Times at Taylor Swift,jfinks,4299512,283504,Nice one. lol I stayed away. 2.3x surge sucks for that.
Fun Times at Taylor Swift,thelungmeister,4299534,283504,It was early... They tipped me $30 too... it was sometime on sunday i saw it pop-up... i made about 60 on that trip so not too bad... The I had one ride from the stadium to Shawnee on a 4.6x surge
Fun Times at Taylor Swift,Mighty Mo,4309887,283504,"Nice work sir!I have had similar encounters, drunk people, are hilariously sad.It happens a lot that they will just toss me their phone and say I don't know, ""do the thing.""I've actually had to go into their history and all through their phone to find the hotel they ""booked"" to put in the correct destination."
Fun Times at Taylor Swift,gvtiger92,4321267,283504,"I got burned waiting too long for passengers to 'find me' at Kenny Chesney only to find out they just got another car. So, for Taylor I cancelled when they could find me in J lot. But, then the cell volume was too heavy and it took forever to get her cancelled and be open for the next rider. Got, one but took like 30 minutes."
Fun Times at Taylor Swift,jfinks,4321289,283504,"Ya same thing happened to me at the Chesney concert, I didn't do the swift one. I got to the Chesney and the rider was on the other side of the stadium and I couldn't cancel. But I did start the trip and made like 15 bucks. lol The guy never disputed it. After that I just left and went downtown."
Wanting to drive for Uber to make extra cash,,284758,0,
Wanting to drive for Uber to make extra cash,T-Rix,4319454,284758,I had driven for uber about a year ago and was fully approved as I drove for roughly 3 months on and off to make some extra cash for a trip I was going on. Well I kept my documents current and updated my app and all that because I had always planned to drive again. Well I actually was planning on starting up this weekend but when trying to sign on it would not allow me to sign online and apparently I was randomly selected to do a back ground check after I had already done one when I first started driving. I totally understand its for safety and fully agree with it. The issue is they just submitted it and it can take up to 7-15 business days to be completed...... The thing is I wanted to be driving and making money for the next 7-15 business days..... anyone have any suggestions or have went through something similar?
Wanting to drive for Uber to make extra cash,Fozzie,4319459,284758,"It shouldn't take that long unless you have ""issues"" with your background."
Wanting to drive for Uber to make extra cash,Flame,4320220,284758,I have been driving lyft for about a month and wanted to get on uber. Anyway my app with lyft took less than 24 hours. My app with uber started on 8/31 and they are still waiting on the background check. There is nothing in my background. Based on my experience I wouldn't expect a speedy response.
Wanting to drive for Uber to make extra cash,gvtiger92,4321252,284758,Background checks were very quick for both UBER & Lyft
App update,,279131,0,
App update,randogg,4233538,279131,How's everyone liking the app update? I really like that we can now see the airport que outside of 15 miles.Now they just need to deliver on the promise of giving us real time eta's of our next expected request based on user traffic.
App update,jfinks,4233867,279131,As of a few hours ago I didn't have it. Have to go out later and check it out.
App update,jfinks,4234590,279131,So far mine is still the same old version. It might be a slow rollout for the KC market over a few days.
App update,KUBriguy,4234597,4233538,I no longer see the address of the pickup before accepting. I just see distance and time.
App update,RickGnVa,4234602,279131,No update on my phone as of yet....
App update,randogg,4234712,279131,Pretty slick
App update,thelungmeister,4242003,279131,damn you... i don't have it yet
App update,randogg,4243676,279131,Weird ... Lol. It's definitely a major update... it may have something to do with my phones OS. I have a Google Pixel.Google just recently pushed their newest update (Android 9.0) for only those that own Google specific devices..
App update,jfinks,4243798,279131,"I got it today. New look, same low pay."
App update,randogg,4243806,279131,Ha! Well said.
App update,thelungmeister,4243889,279131,the guy at the greenlight said everybody should have it before the end of the summer... I really doubt that... he was just blowing smoke up my tail pipe
App update,jfinks,4245135,279131,"I heard that the I phone isn't fully rolled out, but Android is getting close."
App update,thelungmeister,4245494,279131,I'm using an LG G7... which btw... don't get this phone... can barely run the uber and google maps simultaniously without crashing... I'm getting the Note9 in 6 days
App update,NGOwner,4247594,279131,I'm running a Nexus 6 (Rooted/Xposed/Magisk on Nitrogen's 8.1 Oreo ROM. Sweet!). I don't have the new app yet.[NG]OwnerP.S. Looking at upgrading to the new OnePlus 6T once it's available through T-Mo.
App update,NGOwner,4249009,279131,I just got the new app this morning.Co-inkydink? Not sure. But wearing my tinfoil hat just in case...[NG]Owner
App update,randogg,4251322,279131,Gonna have root!U try out pie yet ng? I flashed it with adb last week..the ui changes are a little tricky to get used to Especially running Uber because I switch apps (Spotify gmaps) quite frequently Thinking of going back to my old setup with 8.0
App update,NGOwner,4251756,279131,Nope. No pie for me yet. For the Nexus 6 they're all still in Alpha. Too many bugs and stuff.I'll stick with 8.1 for now.[NG]Owner
App update,kdyrpr,4251771,0,Haven't had that feature in over a year......what are you talking about?
App update,wakydriverkc,4252927,279131,"Just got it yesterday. Speed limits are wrong most places and the Main St viaduct to Walnut St (that's been gone for FIVE YEARS) is still on their ""updated"" maps.I'll use Waze, thank you very much."
App update,gambler1621,4255110,279131,I just got the new app. Make sure to reset your navigation preferences.
App update,RickGnVa,4261725,4243798,iphone or android?
App update,jfinks,4261864,279131,android...
App update,Scott Jackson,4264921,279131,"It looks good, got it this weekend. Don't like the wide gap of drivers in the que at KCI...would rather see the exact place I'm in the que, not a range."
App update,Balex1122,4309714,279131,How can you tell if your in the que or not after the update?Never mind it finally showed up I’m not that big of fan of it not giving you the exact number
App update,stangman1969,4311615,0,"I have the new app and had a quick question on the airport queue...I assume that is the number of drivers already in the queue, correct? I have been trying to confirm that since I got the new app. One other thing...since the update it has slowed down dramatically for me...assuming that to be unrelated but wanted to see if anyone else is seeing a slowdown."
App update,kcdrvr15,4314341,279131,"It has slowed down, both lyft and uber requests have been down, but I've noticed lots of drivers cruising or parked at the hotels downtown. Either too many drivers online in the area and requests are down or customer base is starting to realized that fuber/grift are both scams, the drivers are amateurs, reckless and unsafe."
App update,Mighty Mo,4317018,279131,"I say surplus of drivers tons of em.Believe it's the # of drivers in front of you. My airport question is what happened to rematch, is that still a thing? It just directs me over to the stupid lot.Rematch dead now?"
App update,jfinks,4320338,279131,I've gotten a rematch even though it says to head to the waiting lot. Never have gotten a rematch on Lyft.
Rematch at KCI after app update,,281209,0,
Rematch at KCI after app update,gambler1621,4263853,281209,"Has anyone had a rematch after the app update? It's probably a coincidence that I have not. The new app says ""head to wait area"" not sure if that is just a default or means that you are not in rematch mode."
Rematch at KCI after app update,arghcd,4264339,281209,"Yeah, although I got that message too, I received a rematch last time I was there Friday. Just be super careful about hanging in the terminal more than a few minutes. Things are getting super intense with security and police up there."
Rematch at KCI after app update,kcdrvr15,4267233,281209,"The airport traffic police have been watching...They have noticed drivers circling the terminals, and parking curbside."
Rematch at KCI after app update,NGOwner,4270248,281209,"I've had a few rematches at the airport since the upgrade. I've also started to watch the rider app once I've dropped off a passenger. I generally sit in a quiet section of either terminal and specifically watch my own ant. I've given up circling. If it disappears, I figure rematch is over and I leave. The time is usually 5 minutes or less before my ant disappears. Or get a rematch.I've not been bothered by airport police once sitting quietly in a non congested section of B or C.[NG]Owner"
Rematch at KCI after app update,Mighty Mo,4317033,281209,"So rematch still alive then? I thought was dead I haven't had one since update, just directs me to the lot.Direct question, would you agree or disagree that Mon-Thur the airport could keep someone steady driving through the day/night until 2:00am.Thanks."
Rematch at KCI after app update,jfinks,4320209,281209,"Disagree about someONE....It is doubtful that you will get constant trips to the airport. It would be nice though, that is easy money. Drive someone to airport and rematch after drop off. Easy 70-80 bucks in about an hour and half, two hours max. This gets worse if you have to head to the holding lot.There isn't much coming into the airport past 11pm or so and before 8am. There are a lot of flights leaving at 6 am though, but good luck getting a rematch, and expect to wait in the lot until about 8:30 AM."
Uber eats orders wait time,,279104,0,
Uber eats orders wait time,gambler1621,4233096,279104,Do we get paid to wait at the restaurant for Uber eats orders? Please provide link to It on Uber site. I cannot find it.
Uber eats orders wait time,jfinks,4233840,279104,No
Uber eats orders wait time,thelungmeister,4300177,279104,"heck no. If it's not ready within 3 minutes of getting there, Cancel and move along"
Uber eats orders wait time,jfinks,4300596,279104,"I don't do eats much anymore, but every once and a while will. About half the pickups are on the ball and are ready or almost ready. The other half seem to wait until the driver gets there to start, a lot of McDs are like this. Now McDs can sometimes get away with that since they can put an order together pretty quickly. However some times at McDs you can wait in line for 5 minutes or so, and then let them know you are there for a pickup. Some didn't even know there was a pickup on their device and then start the order. If I got there really fast it isn't a big deal to way a few minutes, and I usually do because I don't do an eats run that is more than 5 minutes to the pickup."
Uber eats orders wait time,thelungmeister,4302308,279104,"and whatever you do... if you EVER see an Eats order in Gladstone or anywhere on Vivion Road... Cancel IMMEDIATLY! not worth it, even if you are right next door. You will wait forever, and/or the rider will call the restaurant and cancel the order without doing it on the app and/or they will put the address in incorrectly and/or they will expect you to walk through 2ft high grass to get to their front door... if i'm north of the river... eats is off..."
Uber eats orders wait time,shmotzcoogen,4319974,279104,"Avoid eats pick up at Beignet in the Farmers Market, Parking is impossible and they never have the order ready."
Uber Passenger App Update,,284223,0,
Uber Passenger App Update,NGOwner,4311266,284223,"Has anyone else noticed that the Passenger app no longer updates the ants when you move the location pin around?In earlier versions, once you selected Where To? and then selected the initial pickup field, you could move the pin around and the app would update ant locations at will.Now it won't do that.You have to select Done before the ants will update. But it zooms all the way in. To see the area you selected you have to pinch zoom back out again. To change the region again, another click into the initial pickup field, move the location ping, then select Done again before the ants will update once again, albeit fully zoomed in.Farging iceholes.[NG]Owner"
Uber Passenger App Update,Scott Jackson,4313377,284223,"Yeah, saw that too."
Uber Passenger App Update,kcdrvr15,4314345,284223,"Lyfts rider app is the same way, only they add a little bar tab right on top of your location, so you can't see any other same class cars around you,"
Uber Passenger App Update,Mighty Mo,4317014,284223,"Yeh I noticed, not a huge impact, don't really care, I only ever just pull it up to see all those drivers around me to get a feel for the night and how busy or not I may be."
self defense question/what's legal?,,274075,0,
