title,author,doc_id,parent,text
Using my company for uber,Babaganush,4959015,321801,"My beginning odometer was what was registered the car inspection, for the end of the year I took a picture and emailed it to myself.I was told I could use my company when I registered as well, but I had just registered it and did not have the GST/QST number yet."
Ubereats low boost rating in downtown montreal? Is this always the case now,,316821,0,
Ubereats low boost rating in downtown montreal? Is this always the case now,timbike99,4834161,316821,"I started delivering on bike again in montreal. in fall i did it and the boost rate was around 1.4 to 1.6 (i cant remember exactly). I am used to riding in toronto where the boost is always 1.6 for downtown areas. I was shocked when for all of the dinnertime hours the boost rating in the plateau and downtown montreal was only 1.1, which is hardly enough to even crack minimum wage. Does anyone know if this is now the regular boost rate? or will this change once it is fully warm? Let me knowThanks"
Ubereats low boost rating in downtown montreal? Is this always the case now,Michael Hall,4834320,316821,It’s most likely stay as Uber wants to get rid of boosts all together. I’m lucky to have a 1.1x boost from 5pm to 12am the next day still.
Insurance,,314765,0,
Insurance,Rawdflow,4801918,314765,"Ok what about insurance? I know uber is covering when you are on duty, to that include the car or just the user? And here in quebec what is the insurance plan uber drivers have and how does it cost ?"
Tips in montreal,,313729,0,
Tips in montreal,Rawdflow,4786253,313729,"How does the tips works in montreal, i have no tips at all since i started (january) i did recived twice cash tips, do the riders get the option to tips or else.....?"
Tips in montreal,Sags2014,4791889,0,"Hey I had the same problem and thanks to some passagers that reported me they couldn't tip me through the app, I discovered the Tips function was disabled (?!) in my profile so nobody could tip me. Call UBER or go to their office and they will fix this in no time. ;-)"
Tips in montreal,Rawdflow,4792326,313729,Hey a hundreds thanks to you!!!! I will contact them now!
Tips in montreal,Rawdflow,4792817,313729,Ok still i dont get it why would someone refuse tips?
Semaine de relâche. Where are the passengers??,,314099,0,
Semaine de relâche. Where are the passengers??,Sags2014,4791898,314099,Since this school break has begun with free metro last saturday I've been having difficult to find passengers even at night. Can anyone help me suggesting some hot spots? Thks a lot!
Recommandation d'ajouter Sygic navigation app dans l'application Uber,,310225,0,
Recommandation d'ajouter Sygic navigation app dans l'application Uber,ngaruyeric,4734377,310225,J'utilise Waze mais le problème il ne fonctionne pas dans les tunnel et on ne peut pas savoir quelle sortie à prendre.Autre chose est qu' avec Waze les routes quelques fois ne sont pas claires; ce qui cause les confusions et bien sûr les pertes de sorties.A mon avis l'application sygicpeut résoudre ce problème.Je recommande fortement Uber de l'ajouter dans son application
Recommandation d'ajouter Sygic navigation app dans l'application Uber,Another Uber Driver,4753463,310225,"Je prèsuppose que tu travailles pas à Sygic, seulement client satisfait.Ça seroit meilleur que tu l'indiques, de crainte que tu sois au prises des règles du Forum contre la publicité pas autorisée..Merci bien; bienvenu a Uberpeopledotnet.Un des problèmes avé tous les SPG est qu'eux-autres serviont pas aux autoroutes. J'ai pas besoin de SPG moi-même, mais la pluparte des conducteurs icitte en a besoin,."
Recommandation d'ajouter Sygic navigation app dans l'application Uber,ngaruyeric,4754721,310225,"Merci pour ton intervention.Je ne travaille pas pour sygic et je ne fais pas sa publicité.Ce que j'ai dit est mon avis personnel,donc comme une contribution à la recherche des solutions relatives au problèmes que nous rencontrons dans notre courses Uber."
Recommandation d'ajouter Sygic navigation app dans l'application Uber,Another Uber Driver,4756013,310225,"Merci bien pour répondre. Je croyoit pas que ça fusse publicité, mais j'ai mes devoirs comme arbitre; je te devroit demander.UPdotNET est disponible pour aider les conducteurs en ses travailles et nous-autres sommes reconnoisants a toi à cause de tes apports."
How big my trunk should be?,,311446,0,
How big my trunk should be?,Snikok,4752363,311446,"Hi everyoneMy car doesnt have much space in the trunk (2015 ford fusion hybrid) cuz there is a huge battery in the back, so there is not much space left, maybe for one small suitcase. Im wondering if i will pass the inspection to drive for uber X?Thanks"
How big my trunk should be?,Another Uber Driver,4753376,311446,Fusion always has been acceptable in the States. I drive one for UberX and another one for Uber Taxi. I would expect that it would be acceptable in Canada.
How big my trunk should be?,Snikok,4753396,311446,"Regular fusion yes, but Hybrid is whole another story"
How big my trunk should be?,Another Uber Driver,4753486,311446,"Both of mine are hybrids. Time was the Uber encouraged the use of hybrids. The original concept of UberX was a fleet of hybrids; ""Do your part for the planet, ride UberX"". For many years in the early markets, such as San Francisco, when you ordered UberX, you got a Prius. The Prius does have more trunk space than the Fusion, but, it also has less passenger room.We have users here who will reject a Prius or give it an automatic one-star.Sauf si les règles à Montréal l'interdisiont, la Fusion devroit-être satisfaisante. Chez Uber, la Fusion devroit-être OK."
How big my trunk should be?,Kurt Halfyard,4753518,4753486,"Is this due to the average American being overweight? (I'm not judging, we're much too fat up here in Canada too!)I have always thought the rise of SUV/CUV and Trucks was that over the past 30 years, the average citizen is pushing further and further towards obesity.I'd expect this less in NYC, San Francisco or Portland, which are heavy walking cities.I have a number of people look disapprovingly at the back seat of my 2017 Chevy Volt and attempt to squeeze in. Anyone with a 'healthy weight' would not have an issue in a PRIUS, they are pretty large on the inside. It's the morbidly obese, buy two seats on the airplane, set that might have some issues. The population of that demographic seems to be growing year over year."
alguno trabajando hoy / somebody working today?,,306210,0,
alguno trabajando hoy / somebody working today?,pacifico,4672735,306210,"veo que las tarifas estan altas,sera cierto o solo engaño de uberthe rates are high, or is just an uber scam?"
alguno trabajando hoy / somebody working today?,Rawdflow,4708993,306210,Hey i wish that was real!
alguno trabajando hoy / somebody working today?,Another Uber Driver,4711321,4672735,"xImbroglio di Uber é superfluo, ma aspetta, Monreale é cittá francofona: canaillerie d'Uber est superflue."
Montreal Earning Question,,257310,0,
Montreal Earning Question,Rafaa,3892224,257310,"Hey guy,I have moved to Montreal recently and was wondering if it's worth it to start driving for uber. I have done Uber for a little while back in the US and I was thinking to start driving in Montreal. Is it worth it if I do full-time? How much is the average earnings per hour? Is there certain times of the day where it is busy/dead?"
Montreal Earning Question,Heema,3911996,257310,Might be worth it if you meet the requirements
Montreal Earning Question,Fox Mulderr,3977977,257310,Full time is not a good idea.Part time is good if you can drive late nights on Friday and Saturday night.Uber is a joke in Montreal. I have heard places like Ottawa and Toronto is somewhat okay.
Montreal Earning Question,givemewine1st,4000087,257310,Absolute shhhhyyytttt in Montreal
Montreal Earning Question,EM2019,4305706,257310,"it Depends where in Montreal , some places is really badforget Montreal east , Laval etc these are cheap 3$ a ride with unclassy riders with lots of Psychological issues and no matter how great service you might give and how nice and clean your car is but you could still get poor 1star ratings for no reasonable reasons ,west island is the best place to work, very nice and fair riders and clean streets, overall west island is a 5 stars riders , last week worked in Montreal east and I got my very 1st one stars rating , never got a one star rating while been working up west !"
Montreal Earning Question,Kurt Halfyard,4364084,257310,"As a passenger, when I'm in Montreal, I use TEO, not UBER."
Montreal Earning Question,Megatron1337,4379592,4364084,Why?
Montreal Earning Question,Kurt Halfyard,4379692,4379592,"They arrive just as quick, and I'm driving on electrons instead of gasoline."
Montreal Earning Question,Another Uber Driver,4524106,4000087,"Franchement ""un char de merde"", -hein?"
Montreal Earning Question,Kumar.sephora,4562788,257310,"Used uber 7 times in MontrealOne of the driver was arrested 25k rides25 thousand25,000, like a small town"
Montreal Earning Question,Rawdflow,4709007,4364084,Well to bad teo is dead!
uber is a good option for extra money but,,306202,0,
uber is a good option for extra money but,pacifico,4672627,306202,"two years driving and so far has been good,it allows me to reduce debt and keep my car in good conditionall transport expenses paid doing uber, on weekends onlybut actually we drivers finance uber on the process, we are uber slavesregards"
uber is a good option for extra money but,Rawdflow,4708998,306202,"Slave for the second weekend, nice job i like !"
Is it just me or does it seem like we're wasting time now?,,301686,0,
Is it just me or does it seem like we're wasting time now?,John77,4596427,301686,"I used to get nice surges in Montreal but it seems like since Nov-Dec i feel like the surges dissapeared. Or when i do hit a red zone ill be dead center of it turn on my app and the thing will start throwing me calls 15 minutes away outside the cloud. Not only that but after 2 or three refusals it will accept a ride when i hit dismiss.I also have issues where a giant surge will be on the map forever, often bright red, like 2.0-3.0 red, over a huge area, but theres no actual number on it and when i close and reopen the app after waiting 10 minutes without a ride, the thing dissapears.Is this a bug of some sort?"
Is it just me or does it seem like we're wasting time now?,Gulfstream Echo Niner,4596440,4596427,I've been doing U/L for 3+ years.You?
Is it just me or does it seem like we're wasting time now?,John77,4596777,301686,About 6 months.
Is it just me or does it seem like we're wasting time now?,pacifico,4672612,301686,you can go out now is good
Bureau de Taxi,,304863,0,
Bureau de Taxi,Lbj99,4649479,304863,Can you continue driving uber with a suspended license ? Or will the bureau de taxi intercept you quickly? Does uber and BTM exchange driver information ?
Bureau de Taxi,pacifico,4672610,304863,"uber will not inmediately disable your account but when your document needs to be updated, they will suspend your account. But if your license was suspended means if you drive you are already breaking the law, don't do that if something happens on the road with a suspended license could be actually bad for you"
Where do I get picked up at the airport?,,296528,0,
Where do I get picked up at the airport?,Christinebitg,4510713,296528,"In a few days, I'm going to be flying into Montreal. I drive for Uber in my home city.When I arrive and request a trip on Uber, where will I need to meet the driver? Here in Texas, there are places designated where that pickup is supposed to happen.Thanks,Christine"
Where do I get picked up at the airport?,evad77,4517859,296528,It should tell you in the app whether you can request uber at the airport and if so it will tell you where to meet the car. Not all the airports are open to uber pickups .
Where do I get picked up at the airport?,Christinebitg,4519276,0,"I'd be very surprised if they don't allow Uber or Lyft to pick up at YUL, which is the airport I'm flying into.Thanks!Christine"
Where do I get picked up at the airport?,evad77,4519500,296528,We just got access to Pearson in Toronto in mid June
Where do I get picked up at the airport?,Christinebitg,4524273,0,"That's amazing to me. :OOkay, so I finally did a Google search. It says to meet the driver at door 6 on the departure level.I believe it. Even though it doesn't actually make a lot of sense. But I've never been in that airport, so maybe it'll seem more logical when I get there.My initial hope in posting my question was that I might get some local insight.Thanks for responding, evad.Christine"
Where do I get picked up at the airport?,evad77,4525244,296528,Hope you have a fun time!
Where do I get picked up at the airport?,Christinebitg,4526288,4525244,"Unfortunately, it'll be mostly work.Worse yet, it's tiring work. After a couple of days, all I want to do is sleep in. I've had times when I was in lovely locations and couldn't really enjoy them as much as I wanted."
Where do I get picked up at the airport?,evad77,4526508,4526288,"That sucks, Montreal is a nice city"
Where do I get picked up at the airport?,Christinebitg,4526851,4526508,"Yes, it does. Even in December.Christine"
Where do I get picked up at the airport?,Christinebitg,4526936,296528,"Quick question for you. I don't need a long drawn out answer.Seems that Lyft doesn't operate in Quebec. Aside from Uber, are there other companies I could be using in Montreal?Nothing against Uber. I'd just like to have a backup, other than (expensive) taxi cabs.Thanks."
Where do I get picked up at the airport?,evad77,4528350,296528,I believe uber is the only game in town.
Where do I get picked up at the airport?,Christinebitg,4548628,0,"Thanks for your help. I appreciate it.My trip got finished, and I didn't freeze. I managed to get to a 24/7 Tim Horton's a couple of times, and also had poutine a couple of times.I hope whoever found the great charger I forgot in the US section of the airport appreciates it. And the USB-C cable too.Thanks again for the help.Christine"
Bon Jour mes amis,,132812,0,
Bon Jour mes amis,GregCaires,1961976,132812,"Hi I'm Greg, and Uber driver in DC, and I'm coming to QC on vacation in July. Does Uber operate there?"
Bon Jour mes amis,DanQcCa,1979112,132812,Yes but you will not be able to work in an city other than your origin.The condition here are not the same as in your country. Come and don't work.You can use Uber as a rider in Québec city
Bon Jour mes amis,GregCaires,1979660,132812,that's what i intended - ride not drive.
Bon Jour mes amis,got a p,4425462,132812,bonjur
Vehicle 2009 is good with Uber till when?,,290992,0,
Vehicle 2009 is good with Uber till when?,Mados,4418769,290992,"Vehicle 2009 is good with Uber till when?End of 2018 or end of 2019?.Do you have any phone no. For Montreal, Uber?Thanks"
Does UberX never have quest?,,279462,0,
Does UberX never have quest?,一KFC一,4237996,279462,"I did Ubereat before and now I become a uberX.Sadly, I find it almost pays the same...(at uber center I was told uberX will pay double even triple of ubereat)And it never has quest like ubereat!? During rain day it's always quest. But not uberX??"
Uber Navigation,,259928,0,
Uber Navigation,JcUberDriverMtl,3932171,259928,"Does anyone know why I don't get street names in Uber Navigation? I used to get them in December 2017. I no longer get them. For example, the app says: in 200 meters turn left but it does not say: In 200 Meters turn left on 34th street. It doesn't call out the name of the street to turn on. I'm running Android 6.0 and LG has not issued an update since 2016 for this phone. Anyone out there experiencing the same problem?"
Uber Navigation,scott9002ca,3951222,259928,"Use Waze or Google maps instead. That's insanity trying to use Uber navigation. There's an option in the settings to change your default navigation app. If you need more trying googling how to change your default navigation as a driver. The only time I use the Uber nav is when I'm driving to a pickup, and it's around the corner, or there's no turns at all."
Uber Navigation,Fox Mulderr,3977985,259928,I have noticed that as well.I use uber navigation app. It was very easy before. Now no more street names.You can try Waze.
Is anyone making money with UberEats?,,202119,0,
Is anyone making money with UberEats?,Calendyr,3017340,202119,"Hello guys, I am new to the forum.So while waiting for my 4c driver class, I decided to apply to do delivery for UberEats.I worked 2.5 hours yesterday and was shocked on how bad this is for drivers.So I went online at 16:00, expecting orders to start coming in at around 16:30.So I was online between 16:00 and 18:30 and got a total of 2 orders. I made 8.84$ before expenses for 2.5 hours of work.First problem is that I got pinged 10 mins away both times, so a lot of driving to pickup the orders. Then on the second order I had to wait 15 mins at the restaurant because the order was not ready. Then nothing for about 45 mins so I went offline.Is this a typical experience for you guys, if not do you have any tips on how to make a reasonable income with UberEats?"
Is anyone making money with UberEats?,Tbc007,3019101,202119,"Pretty much. UberEATS can be worse than standard Uber. There's not enough demand and too many drivers. Customers don't tip because they already pay fee for delivery. The pay sucks because you're not paid to wait at the restaurant (food often not ready) and there's the hassle of finding parking. Also, even if you get a decent paying run, it could send you to an area with ZERO restaurants, forcing you to drive dead KMs back.Best advice for UberEATS is not to bother. However if you're still game for it I would suggest to look at it as revenue per KM driven instead of as an hourly rate. Try to minimize KMs driven the best you can to and from a restaurant. Also, time of year, weather, time of day/night, events etc will all have an impact on how busy or quiet it can get."
Is anyone making money with UberEats?,Fox Mulderr,3977963,202119,Ubereats Montreal is a complete jokeHardly you can make $10 an hourYou spend a lot on gasThe waiting time is long in most of the restaurantparking is hardTips very lessLots of negative/issues/thumbs down even if it is not your faultDon't even bother unless you are really desperateit is better to work for a individual restaurant delivery partner than doing Ubereats
Total deposit in my bank account is less than in my Income Tax Summary for 2017,,256991,0,
Total deposit in my bank account is less than in my Income Tax Summary for 2017,alwash,3886686,256991,Why is my total deposit in my bank account is less than the amount on my Income Tax Summary for 2017?Which amount should I use for my income tax?
Total deposit in my bank account is less than in my Income Tax Summary for 2017,Andy3131,3930099,0,Uber income tax summary is garbage and has always been. Don't use it.
Total deposit in my bank account is less than in my Income Tax Summary for 2017,Rat,3930143,0,"Your Income Tax Summery includes Uber's fees and stuff. You have to subtract all your expenses (fees, etc.) from that."
Total deposit in my bank account is less than in my Income Tax Summary for 2017,Andy3131,3930167,3930143,Even with that it's not accurate.
Total deposit in my bank account is less than in my Income Tax Summary for 2017,illusion,3930207,256991,"use the one of uber , revenu quebec will compare that uber numbers if you don't You'll be audited for sure"
about tax,,166823,0,
about tax,10008,2482083,166823,"I have few questions about the tax, can anyone help me?first, the quick accounting method allows Uber to collect and pay GST and QST taxes on the partner's behalf. Is this meaning Partners' don't have to pay any GST/QST to Revenue Quebec?Could anybody who had experience in 2016 tell me how these GST/QST work? do partners need to fill the form and pay GST/QST itself ? how often the form needs to be filled?second, on the statement Uber always ""Remise de 6.085% des revenus bruts pour la methode rapide de comptabilite pour TPS TVQ”, but why does the tax was deposited to my account? and did anyone notice the GST/QST amount collected by Uber is always more than 6.085%, for example fare is 29.99$, tax should be 2.43 (29.99*6.085%), but it shows 3.08 (29.99 * 10.27%) on the statement, each time I found Uber always collect more that 7% TAX."
about tax,pacifico,2483745,166823,uber pay the taxes you declare them in your tax return but they already received the money.The tax return uber gives you is yours is part of your total revenuedont care about the amounts is more or les that percentage shownregards
about tax,10008,2483841,166823,"ah... now I understand the meaning of ""You'll automatically get that rebate with an additional 6% on your weekly earnings, added by Uber.""thanks Pacificoand do I need to claim these 6% in the income tax?"
about tax,pacifico,2486460,166823,"6 % is part of your eatnings, you don't claim you declare those earningsUbe will give you instructions for your tax person fill the formsregards"
about tax,Joey1988,3892912,166823,"This is perhaps clear for alot of people out there but I have been awake all night looking at these papers since I dont get it. It is true that i did not keep 15%-20% of my weekyl gains on the side to pay my taxes by the end of the year but the amount im being told I owe is half my earnings in 2017. This doesn't add up at all. Now, Pacifico, you seem to know alot more than me so care to enlighten me on this or give clear instruction of what or how I deal with my uber taxes because my regular job sends a clear T4 and it's easy to deal with.And how do I add mileage on this? I dont know how to claim that."
Use Of Cell Phone,,244124,0,
Use Of Cell Phone,Mikey654,3677639,244124,"Hi all,I have been driving for Uber In Montreal for almost a year now. Last night I received a ticket for following the Uber GPS to pick up a client. The officer said I cannot use my cell phone.I asked him how I can work with Uber without a cell phone.He drove off without answeringThis happen to anyone b4?"
Use Of Cell Phone,Cableguynoe,3677679,244124,were you holding it in your hand?
Use Of Cell Phone,Mikey654,3677753,244124,"No, never touched it.It was on the cradle"
Use Of Cell Phone,Notjust A. Nutherant,3677985,244124,He probably mistook you for a London cabbie......where they have to memorize every street in the city.Minor offense; head to your local magistrate and get it dismissed. Show proof of your locale.Uber on!https://www.google.co.id/amp/s/www....ivers-with-the-knowledge-arent-fazed-by-uber/
Use Of Cell Phone,Mikey654,3678288,244124,"Hi,Im in Canada, what is magistrate and locale?Thanks"
Use Of Cell Phone,dctcmn,3678318,0,"If I were a cop, I'd write you a ticket for using the Uber GPS. You're lucky he didn't arrest you."
Use Of Cell Phone,DocT,3678320,3678288,What part of Canada? Check out the closest city forum of your location:https://uberpeople.net/forums/World/
Use Of Cell Phone,Mikey654,3685722,3678318,What the hell are you talking about??
Use Of Cell Phone,dctcmn,3685910,3685722,"It was a joke about how abysmal Uber in app navigation is.Now I've had to explain my joke, which by definition means the joke was a failure."
Use Of Cell Phone,Mikey654,3685986,244124,"Ya the Uber nav isnt great, lol"
Use Of Cell Phone,kamenliter,3851073,3677639,"Tonight I got pulled over by cops in Bayonne, NJ. Had a rider in the backseat. Cop comes over, I give him license and reg. I ask him if I did something wrong. Says, I'll let you know...walks away, comes back a few minutes later, asks for my insurance.Then he says open back passenger window. Shines light on African-American female. Asks for her license. She says she doesn't have one, doesn't drive. He says she's not wearing her seatbelt, I could get a ticket for that. Asks how old she is. 17. Says that's illegal and I could get a ticket or something. Then says, I see you're an Uber driver, I'm not going to give you a ticket tonight. Then says ""You were touching your cell phone. "" I WAS NOT. I never touched my cell phone. How he even could see if I had, is impossible. They didn't have their headlights on in my car. I was going down a local roadway, at normal speed, with a couple of cars ahead of me, with lights. A leisurely pace, with maybe 10 min left to get passenger home.So he walks back to the car and ten minutes later comes back with my license, reg and insurance and a summons. With a date to appear in court, infraction of 'improper use of a cell phone.' No indication of amount. So that was my night. It was around 10 pm when I got puled over.Continued on and dropped the passenger off. Then drove to a side street, called Uber, who later said they couldn't help in these matters.Just really disgusting. He sees a girl in the car and thinks something else? Or drugs or what? And then has to come up with crazy reasons to bust my balls and then give me a summons?? Btw, I'm white, driving in an ethnic area. Guess he's got nothing better to do or to fill their quota??How can we use the Uber app without touching the phone? If you get a ping while you're driving, how else can you accept it without touching the phone!?? Just ridiculous.Off to court it is I go, scheduled for mid May.Anyone ever have to deal with that?"
Use Of Cell Phone,Cableguynoe,3851110,3851073,Pulled over and neither of you is smart enough to think about her seatbelt?You deserve that ticket.
Use Of Cell Phone,kamenliter,3851159,3851110,"Thanks. I didn't know that someone in the back seat needed to have their seatbelt on. I always make sure when the passenger sits in the front they do.But the ticket wasn't for that, anyway. Maybe I was naive about the seatbelt for the back seat.But what about the bs of touching your cellphone? Especially when I hadn't?"
Use Of Cell Phone,Mikey654,3851904,244124,I feel that since the police have a quota per month they make up bullshit.Fight it
Thinking of testing the waters again,,251022,0,
Thinking of testing the waters again,mtl514,3790359,251022,"Will it be worth it with a Tucson getting 11l/100km? How hard is the 4c test and does it take long to receive it? What about commercial insurance, is it required from the driver or just regular insurance is valid? Been away for about 3 years+, lot might have changed...?"
practice tests class 4 online,,249884,0,
practice tests class 4 online,Mados,3771178,249884,"I had before usefull link for practice tests class 4 online, but I lost the linkdo any one have good link for that practiceThank you"
duration time changed,,230748,0,
duration time changed,10008,3459481,230748,"Today I looked at my payment statement, in the trip details I found out that Uber has changed the way of counting the trip duration. even therecord shows 26min, I got paid 12min; record 20min, I got 15min; record 38min, I got 35minI emailed them about it, and I was told that the duration is based on the forecast time. I really don't understand that, the time is really fundamental data, if there is no bug in the app, the record were recognized by both driver and passenger, at what point to replace it by estimated time? I have a guess, that they charged passenger by real time and pay to driver by estimated time, the difference of each trip is not big, but millions trip per day...has anyone found that issue?"
duration time changed,Mtluber,3619375,230748,does it happen like everyday?
duration time changed,10008,3671514,3619375,"It happens to every trip. Uber only calculate the time according to the estimation time based on the map, without considering the traffic jam or detour due to the roadwork. I have compared every trip, I think it's not worth of working with Uber anymore."
duration time changed,Mtluber,3679112,0,oh man thats not fair at all.so whats the reduction percentage of each trip?
Facebook Uber chauffeur montreal et quebec,,186935,0,
Facebook Uber chauffeur montreal et quebec,illusion,2785296,186935,"You should visite this facebook page, you 'll be amazaed by the amount drivers are claiming doing per hour, some adminstrator of the page, said that she makes in constant way, 2000$ per week ( lying to people who are seking the information to began ubering in order to refer them )"
Facebook Uber chauffeur montreal et quebec,pacifico,2786397,186935,"good for her, that's amazing what she say she does, and by the way if everything on that page is bad why we need to see that? actually facebook is not good for looking advice"
Facebook Uber chauffeur montreal et quebec,WAly,2789488,186935,I know personally full-timer make 1000$ per week UberX with 45 hours of work.
Facebook Uber chauffeur montreal et quebec,pacifico,2790108,186935,"the most I did was in the 2016 dec 26 to 2017 jan 2 week, it was $800 including the tax cash back in 46 hours online add like 4 hours more to this time for going offline, this was doing uberx"
Facebook Uber chauffeur montreal et quebec,Another Uber Driver,2792140,186935,"For years, cab drivers have told a number of stories. The biggest three were:1. How little they earn; to the Internal Revenue.2. How much they earn; to everyone else3. How often they have a Close Encounter of the Best Kind with their female passengers, This is the tallest tale of all.TNC drivers are picking up the same habits."
Facebook Uber chauffeur montreal et quebec,pacifico,2792715,2785296,"thanks for the advice I will do the same, less money for the other drivers tough"
Facebook Uber chauffeur montreal et quebec,Lepke,2848514,186935,For some strange reason that I don't understand people inflate their earnings when they are telling the tale.I suppose it's like fisherman telling the big fish story and every time they tell it that fish gets bigger.
Facebook Uber chauffeur montreal et quebec,Robbienicolescu,2981818,186935,"Hello guys, first let me introduce myself : my name is Robert and i am Uber driver in Romania. I am thinking about relocating in Canada and i would need some advice about driving with Uber there and if i can do that for a living for some time till i find a job."
Facebook Uber chauffeur montreal et quebec,NuevoOct2017,3328388,2792140,"They may not be lying. I read that a taxi cab driver is supposed to take home ~$40,000 a year. This is before all tips and cash payments. They easily make $50 on tips and cash rides.In 2 months on Uber, I've been asked to come upstairs (it was like 3 am but I had just started and said no) and been set up on a date (gay guy at 3 am set me up with his friend). So, I would probably believe the ca drivers."
Facebook Uber chauffeur montreal et quebec,Calendyr,3368813,2785296,"So what is a reasonable expectation for profit before expenses driving in Montreal?I applied to UBER in September but when I did the medical exam for the Class 4C permit, I was diagnosed with Type 2 Diabetes. I have spent the last 2 months correcting my diet to get it under control and just got the green light from my doctor. So I will be resuming the application process.So is 1000$ per week before expenses the norm for a 40h week?I am not planning on working full time. I want this to complement my current job, so I will likelly drive 2 or 3 times a week for a few hours at a time.Has the war between taxi drivers and Uber stopped now that Uber has to have a 35 hours training and all that?"
Facebook Uber chauffeur montreal et quebec,NuevoOct2017,3429397,0,"$1000 is possible if you work surge hours. You've got to work weekend nights and hopefully get tips to make that kind of money. It's different everytime. I've made $100 in 2 hours but also $20 in 2 hours too.The minimum I make per hour, even during slow hours is ~ $14/ hr (after expenses)"
Facebook Uber chauffeur montreal et quebec,everydayimubering,3666215,186935,"1. If you're not making an average of $20+/hr every week then it would mean you're actually losing money.2. The more kms you drive - the more $$s you make, meaning more taxes to pay, plus your vehicle takes a beating - needing more frequent maintenance & repairs (costing you money) + depreciating faster (lower resale value) + you need to replace it with a newer vehicle sooner than expected (and where will you get the money to at least make the down-payment?).3. The more time you spend on the road - the greater your exposure to risk an accident + traffic violations, meaning higher insurance premiums + citations/fines/demerit points.So, you need to consider some or all of the above."
The Dangers Of Driving In Ice Cold Canada,,230892,0,
The Dangers Of Driving In Ice Cold Canada,givemewine1st,3462222,230892,"Winter tire adherence drops significantly when temp drop below - -25 degrees Celsius. Add the windshield factor and your car is facing -35 to -45AT minus 35 many wiper fluids start to look like slush. At minus 40 most freeze.Consider it before you step out for79 cents/km minus 25%.When it is too cold your breaking distance requires 4.to 10 times the distance. Or more. If you are getting off the highway ramp.at 90km/hr and 1000 feet away there is a pile up of cars get ready to use your handbreak because your car will slide into them like a bowling ball does onto pins.The more we drive greater is the chance of an accident.That is a statistic. To avoid being a stat we must be vigilant we must be disciplined and we must know when to put an end to our shiftsTaxi driver insurance rates are much higher because they incur more accidents than the regular citizen.Consider all the hours spent away from home. After driving for 5 hours straight you can develop dislexic decision making errors that lead to accidentsI remember in my early weeks with Uber I thought there was no stop sign when there was. Then i saw it when I crossed the ontersection and someone honkedClose callScared the bajesus out of meIt happens.We miss it when we clock in more hours than we shouldAnd we do not even realise we are driving on fumes.Riders step in and ask ""almost finished?"" As if to say hey man you really look beat. Go home. And Rest.No wonder some riders behave anxiously.During winter nights black ice is not seen besides potholes.Even though I am vigilant and so are you in the winter there is a serious chance that some driver of Uber in Canada, does not take heed to the conditions and will be spending weeks in the hospital because the statistic demon caught up to him.Uber does not pay any lost pay due to an accident.We are on our ownBe careful.Be wise.If you can afford it limit your winter driving to daytime but if you absolutely have to drive in Winter stay home during a storm.But if you are as hard headed as Tony was (who never did Uber) then for the love of God and out of reapect for.unsuspecting cars out there, remember that there is a serious possibility, at minus 25 to minus 35 that you hit the brakes but the car will slide instead of stopping. The surge might tempt you but you must be wiser."
The Dangers Of Driving In Ice Cold Canada,Heema,3465801,230892,Thank you very much for the advice and indeed we gotta be careful choosing the right time fo drive.
Please Reminder your rider to tip before they leave,,205039,0,
Please Reminder your rider to tip before they leave,HDET,3058947,205039,"Dear MTL Uber Drivers,I really can't understand why we have to tip restaurants, taxis, but no one tip Uber Drivers.According to QC law , tipping service person is one part of Labor Law.I'm so pissed off, today ,I got 1 star and not professional comments just because I remindered tip before the girl left my car.All those people feel so normal about breaking law!"" Oh, I never tip Uber .""""Oh, Uber need tip ? I don't know that ~""""OK , I will tip you on the app --- (Proved it was a lie)""Please kindly notice we have to get together , tell them they need to tip because of LAW!"
Please Reminder your rider to tip before they leave,illusion,3060404,0,"You have to admet that uber pax are cheap, the coustumers that change taxi s to save a few $ and yet you want them to tip"
Please Reminder your rider to tip before they leave,ThatBenztho,3170569,205039,They should tip because drivers are much better behaved and do their best to entertain
Please Reminder your rider to tip before they leave,Heema,3178344,205039,"I know how important tips are for everybody that works in the service industry, unfortunately, tipping is a cultural thing. You drive in multi-cultural city like this, you shouldn't have high expectations getting tips from people who don't know what it means at the first place. Reminding someone to tip verbally is just going to make it worse."
Please Reminder your rider to tip before they leave,Another Uber Driver,3190594,205039,"Pas payeux, les clients d'Uber."
Pls share some insight about French interview,,203178,0,
Pls share some insight about French interview,Franky33,3031602,203178,"Hello All,I'm planning to buy a 2017 corolla to use for Uber, and also for my weekend run around and get way car. We relocated from the US and I'm still searching for a job after 6 months but I'll start study next yr. I recently started my French class because of availability and I'd like to know what kind of French interview should one expect.. Some words like , Turn right/Turn left/ Stop there OR should i be able to hold a conversation (which i think itsnotadvisable with ur client)I know some French language because i took some classes at School, (Beginner level)Pls advise in every aspect you could: What to expect; profitable or NOT; safetyThanks All"
